slice,sid_metric,target_metric,n,n_unique_sid,n_unique_target,spearman_rho,spearman_p,pearson_r,pearson_p,kendall_tau,kendall_p,abs_spearman
all_rows,cur_total,Recall@1,11,6,10,0.19816509882593875,0.5591536434798087,0.47784179281482503,0.13713861614561823,0.13471506281091267,0.5789100661590745,0.19816509882593875
all_rows,zipf_alpha_full,Recall@1,11,6,10,-0.19816509882593875,0.5591536434798087,-0.4750633612217466,0.13976547476303494,-0.13471506281091267,0.5789100661590745,0.19816509882593875
all_rows,pas_emb,Recall@1,11,6,10,0.18894811748519744,0.5779278216328015,0.48523465250921227,0.1303019760140832,0.13471506281091267,0.5789100661590745,0.18894811748519744
all_rows,entropy_l1,Recall@1,11,6,10,0.14286321078149072,0.6751842568701595,0.4415929641894758,0.1739093188720705,0.13471506281091267,0.5789100661590745,0.14286321078149072
all_rows,entropy_l2,Recall@1,11,6,10,0.11982075742963738,0.7256547923244632,0.01781504538651823,0.9585381970884158,0.057735026918962574,0.8119993835788952,0.11982075742963738
all_rows,entropy_l0,Recall@1,11,6,10,0.10599528541852539,0.7564282865418906,0.489047982441718,0.12686202224780663,0.13471506281091267,0.5789100661590745,0.10599528541852539
all_rows,max_dupe,Recall@1,11,6,10,-0.07834434139630138,0.8188981102895322,-0.4231984509544349,0.19466316682403156,-0.13471506281091267,0.5789100661590745,0.07834434139630138
all_rows,entropy_l3,Recall@1,11,6,10,0.06451886938518936,0.8505137906021056,0.039928556336863395,0.907210660870489,0.057735026918962574,0.8119993835788952,0.06451886938518936
all_rows,entropy_min,Recall@1,11,6,10,0.023042453351853343,0.9463855609355984,0.4781104133998741,0.13688631824758557,-0.019245008972987525,0.9368079280695977,0.023042453351853343
all_rows,n_layers,Recall@1,11,1,10,,,,,,,
all_rows,codebook_size,Recall@1,11,1,10,,,,,,,
all_rows,embed_dim,Recall@1,11,1,10,,,,,,,
all_rows,beta,Recall@1,11,1,10,,,,,,,
all_rows,ema_decay,Recall@1,11,1,10,,,,,,,
all_rows,temperature,Recall@1,11,1,10,,,,,,,
all_rows,margin,Recall@1,1,1,1,,,,,,,
all_rows,unique_l3,Recall@1,11,1,10,,,,,,,
all_rows,entropy_mean,Recall@10,11,6,11,0.8414348964652163,0.001166056149863686,0.9604207128519467,2.6991371685638074e-06,0.6864930642568264,0.004426525857919832,0.8414348964652163
all_rows,unique_total_base,Recall@10,11,6,11,0.8414348964652163,0.001166056149863686,0.9510125862794475,6.951056075035873e-06,0.6864930642568264,0.004426525857919832,0.8414348964652163
all_rows,n_collisions,Recall@10,11,6,11,-0.8414348964652163,0.001166056149863686,-0.9510125862794477,6.951056075035873e-06,-0.6864930642568264,0.004426525857919832,0.8414348964652163
all_rows,cfr,Recall@10,11,6,11,0.8414348964652163,0.001166056149863686,0.9510125862794478,6.95105607503572e-06,0.6864930642568264,0.004426525857919832,0.8414348964652163
all_rows,cur_total,Recall@10,11,6,11,0.8414348964652163,0.001166056149863686,0.9510125862794477,6.951056075035873e-06,0.6864930642568264,0.004426525857919832,0.8414348964652163
all_rows,zipf_alpha_full,Recall@10,11,6,11,-0.8414348964652163,0.001166056149863686,-0.9567991145692767,3.981517651508979e-06,-0.6864930642568264,0.004426525857919832,0.8414348964652163
all_rows,entropy_min,Recall@10,11,6,11,0.7862588376806121,0.004106094451397136,0.9476771945754705,9.303922278695913e-06,0.6102160571171791,0.011412036386001648,0.7862588376806121
all_rows,entropy_l2,Recall@10,11,6,11,0.7862588376806121,0.004106094451397136,0.6013411504229544,0.050351307166819584,0.6102160571171791,0.011412036386001648,0.7862588376806121
all_rows,entropy_l0,Recall@10,11,6,11,0.7310827788960076,0.010581512143005308,0.9422682756897282,1.4371030734307343e-05,0.5339390499775316,0.026856695507524404,0.7310827788960076
all_rows,entropy_l1,Recall@10,11,6,11,0.6575147005165352,0.02790025029791146,0.9404476306081965,1.6482033290123004e-05,0.5339390499775316,0.026856695507524404,0.6575147005165352
all_rows,unique_l0,Recall@10,11,3,11,0.6092717958449424,0.04661263637843017,0.9423344344014073,1.429845405832462e-05,0.5288858853479451,0.044065400736826854,0.6092717958449424
all_rows,unique_l1,Recall@10,11,3,11,0.6092717958449424,0.04661263637843017,0.9350541135456338,2.4155382918898102e-05,0.5288858853479451,0.044065400736826854,0.6092717958449424
all_rows,unique_l2,Recall@10,11,3,11,0.6092717958449424,0.04661263637843017,0.8511028459583175,0.0008915580361937422,0.5288858853479451,0.044065400736826854,0.6092717958449424
all_rows,entropy_l3,Recall@10,11,6,11,0.6023386417319309,0.04987013500020776,0.5733295454984477,0.06519488385260157,0.4576620428378843,0.057779571123597245,0.6023386417319309
all_rows,gamma,Recall@10,11,2,11,0.5,0.11730680301423817,0.9322092200539106,2.9173289913128565e-05,0.42640143271122083,0.11384629800665805,0.5
all_rows,pas_behavioral,Recall@10,11,6,11,0.473594504567854,0.14116693648810405,0.8372869772946948,0.0013014959517517603,0.3813850356982369,0.11384629800665805,0.473594504567854
all_rows,pas_emb,Recall@10,11,6,11,0.32645834780890903,0.3271716720444547,0.9354554149632539,2.3504790305223056e-05,0.22883102141894215,0.34278171114791145,0.32645834780890903
all_rows,max_dupe,Recall@10,11,6,11,-0.3080663282140409,0.35670905151954374,-0.9219576743802629,5.415650489581761e-05,-0.22883102141894215,0.34278171114791145,0.3080663282140409
all_rows,n_layers,Recall@10,11,1,11,,,,,,,
all_rows,codebook_size,Recall@10,11,1,11,,,,,,,
all_rows,embed_dim,Recall@10,11,1,11,,,,,,,
all_rows,beta,Recall@10,11,1,11,,,,,,,
all_rows,ema_decay,Recall@10,11,1,11,,,,,,,
all_rows,temperature,Recall@10,11,1,11,,,,,,,
all_rows,margin,Recall@10,1,1,1,,,,,,,
all_rows,unique_l3,Recall@10,11,1,11,,,,,,,
all_rows,entropy_l0,Recall@20,11,6,10,0.9631745501074698,1.9589465186359942e-06,0.9712079536321387,6.548473921851441e-07,0.9045154217304135,0.0001943285747326813,0.9631745501074698
all_rows,entropy_min,Recall@20,11,6,10,0.8894386993815391,0.00024741235921385053,0.9751722433121788,3.38160150349892e-07,0.7890453678924886,0.00115168902520429,0.8894386993815391
all_rows,unique_l0,Recall@20,11,3,10,0.7851358838853205,0.004196732532384623,0.9731250839698827,4.815932417118735e-07,0.693888666488711,0.008695439959574178,0.7851358838853205
all_rows,unique_l1,Recall@20,11,3,10,0.7851358838853205,0.004196732532384623,0.9640151624087147,1.7677636055183315e-06,0.693888666488711,0.008695439959574178,0.7851358838853205
all_rows,unique_l2,Recall@20,11,3,10,0.7851358838853205,0.004196732532384623,0.8935755615839195,0.00020968823396968458,0.693888666488711,0.008695439959574178,0.7851358838853205
all_rows,entropy_mean,Recall@20,11,6,10,0.7696179419519016,0.005606318200711969,0.9843836279164502,4.253887319000045e-08,0.6350852961085883,0.008888259164798344,0.7696179419519016
all_rows,unique_total_base,Recall@20,11,6,10,0.7696179419519016,0.005606318200711969,0.9768834258788871,2.4582897675920507e-07,0.6350852961085883,0.008888259164798344,0.7696179419519016
all_rows,n_collisions,Recall@20,11,6,10,-0.7696179419519016,0.005606318200711969,-0.9768834258788872,2.4582897675920507e-07,-0.6350852961085883,0.008888259164798344,0.7696179419519016
all_rows,cfr,Recall@20,11,6,10,0.7696179419519016,0.005606318200711969,0.9768834258788872,2.4582897675920507e-07,0.6350852961085883,0.008888259164798344,0.7696179419519016
all_rows,cur_total,Recall@20,11,6,10,0.7696179419519016,0.005606318200711969,0.9768834258788871,2.4582897675920507e-07,0.6350852961085883,0.008888259164798344,0.7696179419519016
all_rows,zipf_alpha_full,Recall@20,11,6,10,-0.7696179419519016,0.005606318200711969,-0.9804057804857008,1.1742518188716933e-07,-0.6350852961085883,0.008888259164798344,0.7696179419519016
all_rows,entropy_l2,Recall@20,11,6,10,0.7419669979296777,0.008939210032941078,0.5798234630631179,0.0615198973077656,0.5581052602166382,0.021494016117075035,0.7419669979296777
all_rows,max_dupe,Recall@20,11,6,10,-0.723533035248195,0.01184239012546669,-0.9784412972854899,1.7999321904066533e-07,-0.5965952781626133,0.013980758261535968,0.723533035248195
all_rows,entropy_l1,Recall@20,11,6,10,0.6129292591592989,0.04495470190973441,0.9658283821774133,1.4045061449769383e-06,0.48112522432468807,0.04747225514291817,0.6129292591592989
all_rows,entropy_l3,Recall@20,11,6,10,0.585278315137075,0.05854358664119084,0.554682930095179,0.07656392280348338,0.404145188432738,0.09592623708636608,0.585278315137075
all_rows,gamma,Recall@20,11,2,10,0.5011402523360258,0.11633945886179559,0.9605919891643688,2.647631329356379e-06,0.4303314829119352,0.11302436851255683,0.5011402523360258
all_rows,pas_behavioral,Recall@20,11,6,10,0.3640707629592828,0.2710222959456772,0.839029363202009,0.0012432402854841294,0.2501851166488378,0.30269444491762354,0.3640707629592828
all_rows,pas_emb,Recall@20,11,6,10,0.1797311361444561,0.5969408484790004,0.9574699064113703,3.714404142339422e-06,0.1732050807568877,0.4755101422480551,0.1797311361444561
all_rows,n_layers,Recall@20,11,1,10,,,,,,,
all_rows,codebook_size,Recall@20,11,1,10,,,,,,,
all_rows,embed_dim,Recall@20,11,1,10,,,,,,,
all_rows,beta,Recall@20,11,1,10,,,,,,,
all_rows,ema_decay,Recall@20,11,1,10,,,,,,,
all_rows,temperature,Recall@20,11,1,10,,,,,,,
all_rows,margin,Recall@20,1,1,1,,,,,,,
all_rows,unique_l3,Recall@20,11,1,10,,,,,,,
all_rows,entropy_mean,Recall@5,11,6,11,0.8782189356549526,0.0003758584622186004,0.9445186382113901,1.2056300898413298e-05,0.7246315678266502,0.0026631192591385537,0.8782189356549526
all_rows,unique_total_base,Recall@5,11,6,11,0.8782189356549526,0.0003758584622186004,0.9370064148144777,2.1115853818577984e-05,0.7246315678266502,0.0026631192591385537,0.8782189356549526
all_rows,n_collisions,Recall@5,11,6,11,-0.8782189356549526,0.0003758584622186004,-0.9370064148144776,2.1115853818577984e-05,-0.7246315678266502,0.0026631192591385537,0.8782189356549526
all_rows,cfr,Recall@5,11,6,11,0.8782189356549526,0.0003758584622186004,0.9370064148144781,2.1115853818577374e-05,0.7246315678266502,0.0026631192591385537,0.8782189356549526
all_rows,cur_total,Recall@5,11,6,11,0.8782189356549526,0.0003758584622186004,0.937006414814478,2.1115853818577374e-05,0.7246315678266502,0.0026631192591385537,0.8782189356549526
all_rows,zipf_alpha_full,Recall@5,11,6,11,-0.8782189356549526,0.0003758584622186004,-0.9430717639711217,1.3508522884750909e-05,-0.7246315678266502,0.0026631192591385537,0.8782189356549526
all_rows,entropy_l2,Recall@5,11,6,11,0.8230428768703484,0.0018577866591421837,0.591563591025077,0.055237417762634196,0.6483545606870027,0.007189517250165056,0.8230428768703484
all_rows,entropy_min,Recall@5,11,6,11,0.7494747984908758,0.007920340419242469,0.9339170052248021,2.607416638292771e-05,0.5720775535473553,0.017706065807366615,0.7494747984908758
all_rows,entropy_l1,Recall@5,11,6,11,0.6942987397062714,0.01776321740912612,0.9200868718800088,6.008245997089747e-05,0.5720775535473553,0.017706065807366615,0.6942987397062714
all_rows,entropy_l0,Recall@5,11,6,11,0.6575147005165352,0.02790025029791146,0.9280350239388615,3.7940043601921626e-05,0.41952353926806063,0.081990321000383,0.6575147005165352
all_rows,entropy_l3,Recall@5,11,6,11,0.639122680921667,0.034253736789420036,0.5643389589853229,0.07052339332675191,0.495800546407708,0.03983261924474144,0.639122680921667
all_rows,unique_l0,Recall@5,11,3,11,0.6092717958449424,0.04661263637843017,0.9270043635526631,4.0385907434617526e-05,0.5288858853479451,0.044065400736826854,0.6092717958449424
all_rows,unique_l1,Recall@5,11,3,11,0.6092717958449424,0.04661263637843017,0.9223947044770076,5.2839135022143064e-05,0.5288858853479451,0.044065400736826854,0.6092717958449424
all_rows,unique_l2,Recall@5,11,3,11,0.6092717958449424,0.04661263637843017,0.8137456228848371,0.0023060585013316803,0.5288858853479451,0.044065400736826854,0.6092717958449424
all_rows,pas_behavioral,Recall@5,11,6,11,0.5839466221370627,0.059260958849668185,0.8703465576698046,0.0004923889886759875,0.495800546407708,0.03983261924474144,0.5839466221370627
all_rows,gamma,Recall@5,11,2,11,0.5,0.11730680301423817,0.9203742792861407,5.9141250562343594e-05,0.42640143271122083,0.11384629800665805,0.5
all_rows,pas_emb,Recall@5,11,6,11,0.4000264261883815,0.22283492947925315,0.9331567997427109,2.7420762757445633e-05,0.2669695249887658,0.2683816272927607,0.4000264261883815
all_rows,max_dupe,Recall@5,11,6,11,-0.19771421064483224,0.5600663640329083,-0.8753965733337646,0.0004149168274121884,-0.11441551070947108,0.6352562959972483,0.19771421064483224
all_rows,n_layers,Recall@5,11,1,11,,,,,,,
all_rows,codebook_size,Recall@5,11,1,11,,,,,,,
all_rows,embed_dim,Recall@5,11,1,11,,,,,,,
all_rows,beta,Recall@5,11,1,11,,,,,,,
all_rows,ema_decay,Recall@5,11,1,11,,,,,,,
all_rows,temperature,Recall@5,11,1,11,,,,,,,
all_rows,margin,Recall@5,1,1,1,,,,,,,
all_rows,unique_l3,Recall@5,11,1,11,,,,,,,
tie_break=count,pas_behavioral,NDCG@1,6,6,6,0.7714285714285715,0.07239650145772594,0.7574073528485844,0.08113835539543121,0.6,0.1361111111111111,0.7714285714285715
tie_break=count,unique_l0,NDCG@1,6,3,6,0.6761234037828132,0.14035738661899466,0.6582798235522074,0.15520722825263558,0.6024640760767093,0.11446073756370402,0.6761234037828132
tie_break=count,unique_l1,NDCG@1,6,3,6,0.6761234037828132,0.14035738661899466,0.6539955711352561,0.15886693387188874,0.6024640760767093,0.11446073756370402,0.6761234037828132
tie_break=count,unique_l2,NDCG@1,6,3,6,0.6761234037828132,0.14035738661899466,0.6318293664643456,0.17837172920876126,0.6024640760767093,0.11446073756370402,0.6761234037828132
tie_break=count,gamma,NDCG@1,6,2,6,0.6546536707079772,0.15830242337545788,0.6524512971970444,0.16019492980430813,0.5773502691896257,0.14323490752466972,0.6546536707079772
tie_break=count,pas_emb,NDCG@1,6,6,6,0.48571428571428577,0.3287230320699708,0.655168823730819,0.1578611243105261,0.3333333333333333,0.46944444444444444,0.48571428571428577
tie_break=count,max_dupe,NDCG@1,6,6,6,-0.4285714285714286,0.3965014577259473,-0.611534629813629,0.19704726562325645,-0.4666666666666666,0.2722222222222222,0.4285714285714286
tie_break=count,entropy_l1,NDCG@1,6,6,6,0.3714285714285715,0.4684781341107872,0.6017624337712864,0.20631086187229533,0.3333333333333333,0.46944444444444444,0.3714285714285715
tie_break=count,entropy_mean,NDCG@1,6,6,6,0.3142857142857143,0.5440932944606415,0.6163723869268264,0.19252595244908857,0.2,0.7194444444444444,0.3142857142857143
tie_break=count,unique_total_base,NDCG@1,6,6,6,0.3142857142857143,0.5440932944606415,0.6394131352394927,0.17159205796468138,0.2,0.7194444444444444,0.3142857142857143
tie_break=count,n_collisions,NDCG@1,6,6,6,-0.3142857142857143,0.5440932944606415,-0.6394131352394928,0.17159205796468138,-0.2,0.7194444444444444,0.3142857142857143
tie_break=count,cfr,NDCG@1,6,6,6,0.3142857142857143,0.5440932944606415,0.6394131352394926,0.17159205796468138,0.2,0.7194444444444444,0.3142857142857143
tie_break=count,cur_total,NDCG@1,6,6,6,0.3142857142857143,0.5440932944606415,0.6394131352394924,0.1715920579646818,0.2,0.7194444444444444,0.3142857142857143
tie_break=count,zipf_alpha_full,NDCG@1,6,6,6,-0.3142857142857143,0.5440932944606415,-0.6335043636944793,0.1768649040354057,-0.2,0.7194444444444444,0.3142857142857143
tie_break=count,entropy_l0,NDCG@1,6,6,6,0.2571428571428572,0.6227871720116619,0.6523290700219744,0.16030023836355117,0.2,0.7194444444444444,0.2571428571428572
tie_break=count,entropy_l3,NDCG@1,6,6,6,0.2571428571428572,0.6227871720116619,0.11518174685195026,0.8279914283262577,0.2,0.7194444444444444,0.2571428571428572
tie_break=count,entropy_min,NDCG@1,6,6,6,0.2,0.7040000000000001,0.6432146655600713,0.16823502950197428,0.06666666666666665,1.0,0.2
tie_break=count,entropy_l2,NDCG@1,6,6,6,0.2,0.7040000000000001,0.09819082008295077,0.8531871201857718,0.06666666666666665,1.0,0.2
tie_break=count,n_layers,NDCG@1,6,1,6,,,,,,,
tie_break=count,codebook_size,NDCG@1,6,1,6,,,,,,,
tie_break=count,embed_dim,NDCG@1,6,1,6,,,,,,,
tie_break=count,beta,NDCG@1,6,1,6,,,,,,,
tie_break=count,ema_decay,NDCG@1,6,1,6,,,,,,,
tie_break=count,temperature,NDCG@1,6,1,6,,,,,,,
tie_break=count,margin,NDCG@1,1,1,1,,,,,,,
tie_break=count,unique_l3,NDCG@1,6,1,6,,,,,,,
tie_break=count,entropy_mean,NDCG@10,6,6,5,0.8986451052612952,0.014888622005580315,0.991477329710065,0.0001086443373551535,0.8280786712108251,0.021717302554090816,0.8986451052612952
tie_break=count,unique_total_base,NDCG@10,6,6,5,0.8986451052612952,0.014888622005580315,0.9975601544339137,8.922007566596096e-06,0.8280786712108251,0.021717302554090816,0.8986451052612952
tie_break=count,n_collisions,NDCG@10,6,6,5,-0.8986451052612952,0.014888622005580315,-0.9975601544339139,8.922007566594473e-06,-0.8280786712108251,0.021717302554090816,0.8986451052612952
tie_break=count,cfr,NDCG@10,6,6,5,0.8986451052612952,0.014888622005580315,0.9975601544339141,8.92200756659285e-06,0.8280786712108251,0.021717302554090816,0.8986451052612952
tie_break=count,pas_behavioral,NDCG@10,6,6,5,0.8986451052612952,0.014888622005580315,0.9377598657280537,0.005690197487353631,0.8280786712108251,0.021717302554090816,0.8986451052612952
tie_break=count,cur_total,NDCG@10,6,6,5,0.8986451052612952,0.014888622005580315,0.9975601544339138,8.922007566596096e-06,0.8280786712108251,0.021717302554090816,0.8986451052612952
tie_break=count,zipf_alpha_full,NDCG@10,6,6,5,-0.8986451052612952,0.014888622005580315,-0.9978580493331938,6.8770154044180895e-06,-0.8280786712108251,0.021717302554090816,0.8986451052612952
tie_break=count,unique_l0,NDCG@10,6,3,5,0.8574929257125441,0.029015363531383804,0.9968393888963892,1.4968407419275869e-05,0.8017837257372732,0.03929075809946272,0.8574929257125441
tie_break=count,unique_l1,NDCG@10,6,3,5,0.8574929257125441,0.029015363531383804,0.9957143183510844,2.7511243092365446e-05,0.8017837257372732,0.03929075809946272,0.8574929257125441
tie_break=count,unique_l2,NDCG@10,6,3,5,0.8574929257125441,0.029015363531383804,0.9028882207834398,0.013688130579274317,0.8017837257372732,0.03929075809946272,0.8574929257125441
tie_break=count,entropy_l2,NDCG@10,6,6,5,0.8406680016960503,0.0360575728451592,0.5687273668786865,0.23888661565350047,0.6900655593423543,0.05578260870684413,0.8406680016960503
tie_break=count,entropy_l1,NDCG@10,6,6,5,0.8116794499134279,0.04985758510134036,0.9682461384850268,0.001496452749797816,0.6900655593423543,0.05578260870684413,0.8116794499134279
tie_break=count,entropy_min,NDCG@10,6,6,5,0.753702346348183,0.08352328137325983,0.9971590929566688,1.2094665113993849e-05,0.6900655593423543,0.05578260870684413,0.753702346348183
tie_break=count,entropy_l3,NDCG@10,6,6,5,0.753702346348183,0.08352328137325983,0.541114476318085,0.2675487642230704,0.5520524474738833,0.12597116307723114,0.753702346348183
tie_break=count,entropy_l0,NDCG@10,6,6,5,0.6957252427829382,0.12478933744028692,0.9968641712529651,1.4734714932509518e-05,0.5520524474738833,0.12597116307723114,0.6957252427829382
tie_break=count,gamma,NDCG@10,6,2,5,0.6642111641550715,0.15020042233101144,0.9950104062176749,3.728195859048372e-05,0.5976143046671969,0.13748520759502328,0.6642111641550715
tie_break=count,pas_emb,NDCG@10,6,6,5,0.6377481392176932,0.17307111024125982,0.9963812563592661,1.9619264029208375e-05,0.5520524474738833,0.12597116307723114,0.6377481392176932
tie_break=count,max_dupe,NDCG@10,6,6,5,-0.46381682852195877,0.3541642984362303,-0.9680158861395585,0.001518115698155166,-0.27602622373694163,0.44421673013860674,0.46381682852195877
tie_break=count,n_layers,NDCG@10,6,1,5,,,,,,,
tie_break=count,codebook_size,NDCG@10,6,1,5,,,,,,,
tie_break=count,embed_dim,NDCG@10,6,1,5,,,,,,,
tie_break=count,beta,NDCG@10,6,1,5,,,,,,,
tie_break=count,ema_decay,NDCG@10,6,1,5,,,,,,,
tie_break=count,temperature,NDCG@10,6,1,5,,,,,,,
tie_break=count,margin,NDCG@10,1,1,1,,,,,,,
tie_break=count,unique_l3,NDCG@10,6,1,5,,,,,,,
tie_break=count,entropy_min,NDCG@20,6,6,5,0.9856107606091623,0.00030908566784966984,0.9989766255732125,1.57040693853211e-06,0.9660917830792959,0.007410254402604282,0.9856107606091623
tie_break=count,entropy_l0,NDCG@20,6,6,5,0.9856107606091623,0.00030908566784966984,0.9981538424574156,5.109300380834188e-06,0.9660917830792959,0.007410254402604282,0.9856107606091623
tie_break=count,entropy_mean,NDCG@20,6,6,5,0.8986451052612952,0.014888622005580315,0.9963712806836513,1.9727515045994e-05,0.8280786712108251,0.021717302554090816,0.8986451052612952
tie_break=count,unique_total_base,NDCG@20,6,6,5,0.8986451052612952,0.014888622005580315,0.9990410143335163,1.3790392955156088e-06,0.8280786712108251,0.021717302554090816,0.8986451052612952
tie_break=count,n_collisions,NDCG@20,6,6,5,-0.8986451052612952,0.014888622005580315,-0.9990410143335162,1.3790392955156088e-06,-0.8280786712108251,0.021717302554090816,0.8986451052612952
tie_break=count,cfr,NDCG@20,6,6,5,0.8986451052612952,0.014888622005580315,0.9990410143335163,1.3790392955156088e-06,0.8280786712108251,0.021717302554090816,0.8986451052612952
tie_break=count,cur_total,NDCG@20,6,6,5,0.8986451052612952,0.014888622005580315,0.9990410143335164,1.3790392955149704e-06,0.8280786712108251,0.021717302554090816,0.8986451052612952
tie_break=count,zipf_alpha_full,NDCG@20,6,6,5,-0.8986451052612952,0.014888622005580315,-0.9993999657536465,5.399536267013692e-07,-0.8280786712108251,0.021717302554090816,0.8986451052612952
tie_break=count,unique_l0,NDCG@20,6,3,5,0.8574929257125441,0.029015363531383804,0.998877973828528,1.8877078108565654e-06,0.8017837257372732,0.03929075809946272,0.8574929257125441
tie_break=count,unique_l1,NDCG@20,6,3,5,0.8574929257125441,0.029015363531383804,0.9961835196923883,2.1820488393758156e-05,0.8017837257372732,0.03929075809946272,0.8574929257125441
tie_break=count,unique_l2,NDCG@20,6,3,5,0.8574929257125441,0.029015363531383804,0.9204846486231895,0.009232661154452705,0.8017837257372732,0.03929075809946272,0.8574929257125441
tie_break=count,entropy_l2,NDCG@20,6,6,5,0.8406680016960503,0.0360575728451592,0.588617759058454,0.21904281385641097,0.6900655593423543,0.05578260870684413,0.8406680016960503
tie_break=count,max_dupe,NDCG@20,6,6,5,-0.8116794499134279,0.04985758510134036,-0.9849020901955259,0.0003401995599753249,-0.6900655593423543,0.05578260870684413,0.8116794499134279
tie_break=count,entropy_l1,NDCG@20,6,6,5,0.8116794499134279,0.04985758510134036,0.9776059634853738,0.0007466240822904354,0.6900655593423543,0.05578260870684413,0.8116794499134279
tie_break=count,entropy_l3,NDCG@20,6,6,5,0.753702346348183,0.08352328137325983,0.5617511482829388,0.24600759628991142,0.5520524474738833,0.12597116307723114,0.753702346348183
tie_break=count,gamma,NDCG@20,6,2,5,0.6642111641550715,0.15020042233101144,0.9950005001748499,3.743001650719494e-05,0.5976143046671969,0.13748520759502328,0.6642111641550715
tie_break=count,pas_behavioral,NDCG@20,6,6,5,0.5507824838698261,0.2573693316225746,0.9308773267234548,0.007001783811672718,0.41403933560541256,0.2511180012744736,0.5507824838698261
tie_break=count,pas_emb,NDCG@20,6,6,5,0.49280538030458115,0.32063258286582746,0.9951877292583192,3.468120337498869e-05,0.41403933560541256,0.2511180012744736,0.49280538030458115
tie_break=count,n_layers,NDCG@20,6,1,5,,,,,,,
tie_break=count,codebook_size,NDCG@20,6,1,5,,,,,,,
tie_break=count,embed_dim,NDCG@20,6,1,5,,,,,,,
tie_break=count,beta,NDCG@20,6,1,5,,,,,,,
tie_break=count,ema_decay,NDCG@20,6,1,5,,,,,,,
tie_break=count,temperature,NDCG@20,6,1,5,,,,,,,
tie_break=count,margin,NDCG@20,1,1,1,,,,,,,
tie_break=count,unique_l3,NDCG@20,6,1,5,,,,,,,
tie_break=count,pas_behavioral,NDCG@5,6,6,5,0.9276336570439175,0.00766584418747316,0.9636610009871887,0.001956791034621954,0.8280786712108251,0.021717302554090816,0.9276336570439175
tie_break=count,pas_emb,NDCG@5,6,6,5,0.6957252427829382,0.12478933744028692,0.9832716499147849,0.0004174159333826138,0.5520524474738833,0.12597116307723114,0.6957252427829382
tie_break=count,unique_l0,NDCG@5,6,3,5,0.6859943405700353,0.1324189222202494,0.9783184445613904,0.00070003862982509,0.6236095644623236,0.10891254635832444,0.6859943405700353
tie_break=count,unique_l1,NDCG@5,6,3,5,0.6859943405700353,0.1324189222202494,0.9769642448102053,0.0007898571098743231,0.6236095644623236,0.10891254635832444,0.6859943405700353
tie_break=count,unique_l2,NDCG@5,6,3,5,0.6859943405700353,0.1324189222202494,0.8886258129360555,0.017915559939156212,0.6236095644623236,0.10891254635832444,0.6859943405700353
tie_break=count,gamma,NDCG@5,6,2,5,0.6642111641550715,0.15020042233101144,0.9761971978265532,0.0008431170697873311,0.5976143046671969,0.13748520759502328,0.6642111641550715
tie_break=count,entropy_mean,NDCG@5,6,6,5,0.6377481392176932,0.17307111024125982,0.9728733904452513,0.0010937988211266161,0.5520524474738833,0.12597116307723114,0.6377481392176932
tie_break=count,unique_total_base,NDCG@5,6,6,5,0.6377481392176932,0.17307111024125982,0.9783208315848303,0.0006998850582166885,0.5520524474738833,0.12597116307723114,0.6377481392176932
tie_break=count,n_collisions,NDCG@5,6,6,5,-0.6377481392176932,0.17307111024125982,-0.9783208315848304,0.0006998850582166885,-0.5520524474738833,0.12597116307723114,0.6377481392176932
tie_break=count,cfr,NDCG@5,6,6,5,0.6377481392176932,0.17307111024125982,0.9783208315848306,0.0006998850582166743,0.5520524474738833,0.12597116307723114,0.6377481392176932
tie_break=count,cur_total,NDCG@5,6,6,5,0.6377481392176932,0.17307111024125982,0.9783208315848303,0.0006998850582166885,0.5520524474738833,0.12597116307723114,0.6377481392176932
tie_break=count,zipf_alpha_full,NDCG@5,6,6,5,-0.6377481392176932,0.17307111024125982,-0.9788759032933154,0.0006646281164832604,-0.5520524474738833,0.12597116307723114,0.6377481392176932
tie_break=count,entropy_l1,NDCG@5,6,6,5,0.6377481392176932,0.17307111024125982,0.951442719864563,0.003479469774141358,0.5520524474738833,0.12597116307723114,0.6377481392176932
tie_break=count,entropy_l2,NDCG@5,6,6,5,0.5217939320872036,0.2883432338003935,0.5551237803433513,0.25284847090152235,0.41403933560541256,0.2511180012744736,0.5217939320872036
tie_break=count,entropy_l3,NDCG@5,6,6,5,0.5217939320872036,0.2883432338003935,0.5323269070975057,0.27693289248361974,0.41403933560541256,0.2511180012744736,0.5217939320872036
tie_break=count,entropy_min,NDCG@5,6,6,5,0.40583972495671394,0.4246625075613642,0.9782540761273621,0.0007041861447768171,0.41403933560541256,0.2511180012744736,0.40583972495671394
tie_break=count,entropy_l0,NDCG@5,6,6,5,0.3188740696088466,0.537900560470205,0.9779645598583728,0.0007229911623396533,0.27602622373694163,0.44421673013860674,0.3188740696088466
tie_break=count,max_dupe,NDCG@5,6,6,5,-0.23190841426097938,0.658373571260927,-0.9356883944839323,0.006070978065254841,-0.13801311186847082,0.7020563949269414,0.23190841426097938
tie_break=count,n_layers,NDCG@5,6,1,5,,,,,,,
tie_break=count,codebook_size,NDCG@5,6,1,5,,,,,,,
tie_break=count,embed_dim,NDCG@5,6,1,5,,,,,,,
tie_break=count,beta,NDCG@5,6,1,5,,,,,,,
tie_break=count,ema_decay,NDCG@5,6,1,5,,,,,,,
tie_break=count,temperature,NDCG@5,6,1,5,,,,,,,
