slice,sid_metric,target_metric,n,n_unique_sid,n_unique_target,spearman_rho,spearman_p,pearson_r,pearson_p,kendall_tau,kendall_p,abs_spearman
raw_all_rows,pas_behavioral,NDCG@5,11,6,9,0.7067144219290968,0.015037263106609938,0.8806711717651514,0.0003442437173716545,0.6021972346615039,0.013708599836814528,0.7067144219290968
raw_all_rows,entropy_mean,NDCG@5,11,6,9,0.6882382278917347,0.019214795942904445,0.911462072595867,9.408302680901805e-05,0.5633458001672133,0.02112237966018446,0.6882382278917347
raw_all_rows,unique_total_base,NDCG@5,11,6,9,0.6882382278917347,0.019214795942904445,0.9118976744508435,9.207727540032595e-05,0.5633458001672133,0.02112237966018446,0.6882382278917347
raw_all_rows,n_collisions,NDCG@5,11,6,9,-0.6882382278917347,0.019214795942904445,-0.9118976744508436,9.207727540032483e-05,-0.5633458001672133,0.02112237966018446,0.6882382278917347
raw_all_rows,cfr,NDCG@5,11,6,9,0.6882382278917347,0.019214795942904445,0.9118976744508438,9.207727540032396e-05,0.5633458001672133,0.02112237966018446,0.6882382278917347
raw_all_rows,cur_total,NDCG@5,11,6,9,0.6882382278917347,0.019214795942904445,0.9118976744508435,9.207727540032595e-05,0.5633458001672133,0.02112237966018446,0.6882382278917347
raw_all_rows,zipf_alpha_full,NDCG@5,11,6,9,-0.6882382278917347,0.019214795942904445,-0.9169102624067189,7.126760737186743e-05,-0.5633458001672133,0.02112237966018446,0.6882382278917347
raw_all_rows,entropy_l2,NDCG@5,11,6,9,0.6235715487609677,0.04036281880442809,0.5055286231252991,0.11266455121750474,0.48564293117863205,0.04683936380170556,0.6235715487609677
raw_all_rows,entropy_l1,NDCG@5,11,6,9,0.5589048696302008,0.07388187130105237,0.8871058153641579,0.0002708418449913654,0.4467914966843415,0.06744008804796868,0.5589048696302008
raw_all_rows,unique_l0,NDCG@5,11,3,9,0.5537687882862796,0.07715308831142295,0.9067493926837756,0.000117985473548365,0.4848952125963289,0.06862716754973477,0.5537687882862796
raw_all_rows,unique_l1,NDCG@5,11,3,9,0.5537687882862796,0.07715308831142295,0.9009269860954191,0.0001536173320923164,0.4848952125963289,0.06862716754973477,0.5537687882862796
raw_all_rows,unique_l2,NDCG@5,11,3,9,0.5537687882862796,0.07715308831142295,0.8080651365856135,0.002616888182437667,0.4848952125963289,0.06862716754973477,0.5537687882862796
raw_all_rows,gamma,NDCG@5,11,2,9,0.5022883414749454,0.11537067274689113,0.8985502234287815,0.00017030826105018503,0.43437224276306935,0.1122015216842506,0.5022883414749454
raw_all_rows,entropy_l3,NDCG@5,11,6,9,0.49423819049943374,0.12227398139560597,0.486776281339587,0.12890423000305737,0.3690886276957604,0.1308674824599955,0.49423819049943374
raw_all_rows,entropy_min,NDCG@5,11,6,9,0.4665238994433907,0.14803682456632894,0.9084180498479295,0.00010904735318412068,0.40794006219005097,0.09497678092556953,0.4665238994433907
raw_all_rows,pas_emb,NDCG@5,11,6,9,0.42957151136866667,0.1873117469004782,0.9071835367619459,0.00011560809715597431,0.29138575870717925,0.23300651285105256,0.42957151136866667
raw_all_rows,entropy_l0,NDCG@5,11,6,9,0.38338102627526166,0.244468549866063,0.9064472043513757,0.00011966215336109164,0.2525343242128887,0.30130920797954996,0.38338102627526166
raw_all_rows,max_dupe,NDCG@5,11,6,9,-0.041571436584064515,0.9034078790146136,-0.8430244298775345,0.0011170674427310855,0.019425717247145285,0.9366269830457421,0.041571436584064515
raw_all_rows,n_layers,NDCG@5,11,1,9,,,,,,,
raw_all_rows,codebook_size,NDCG@5,11,1,9,,,,,,,
raw_all_rows,embed_dim,NDCG@5,11,1,9,,,,,,,
raw_all_rows,beta,NDCG@5,11,1,9,,,,,,,
raw_all_rows,ema_decay,NDCG@5,11,1,9,,,,,,,
raw_all_rows,temperature,NDCG@5,11,1,9,,,,,,,
raw_all_rows,margin,NDCG@5,1,1,1,,,,,,,
raw_all_rows,unique_l3,NDCG@5,11,1,9,,,,,,,
raw_all_rows,pas_behavioral,Recall@1,11,6,10,0.6037122778185576,0.04921269640216948,0.6165730126152299,0.04334390450840212,0.44263520637871306,0.06822808679705429,0.6037122778185576
raw_all_rows,gamma,Recall@1,11,2,10,0.5011402523360258,0.11633945886179559,0.48483271497112934,0.1306679781136829,0.4303314829119352,0.11302436851255683,0.5011402523360258
raw_all_rows,unique_l0,Recall@1,11,3,10,0.4652657089690788,0.14928082969024378,0.49544114809251294,0.1212259941348526,0.40032038451271784,0.13009389144724806,0.4652657089690788
raw_all_rows,unique_l1,Recall@1,11,3,10,0.4652657089690788,0.14928082969024378,0.48756334408258667,0.1281943238170015,0.40032038451271784,0.13009389144724806,0.4652657089690788
raw_all_rows,unique_l2,Recall@1,11,3,10,0.4652657089690788,0.14928082969024378,0.48478524771456677,0.1307112446592751,0.40032038451271784,0.13009389144724806,0.4652657089690788
raw_all_rows,entropy_mean,Recall@1,11,6,10,0.19816509882593875,0.5591536434798087,0.45366961977182463,0.16105410884879134,0.13471506281091267,0.5789100661590745,0.19816509882593875
raw_all_rows,unique_total_base,Recall@1,11,6,10,0.19816509882593875,0.5591536434798087,0.47784179281482536,0.13713861614561793,0.13471506281091267,0.5789100661590745,0.19816509882593875
raw_all_rows,n_collisions,Recall@1,11,6,10,-0.19816509882593875,0.5591536434798087,-0.47784179281482553,0.13713861614561784,-0.13471506281091267,0.5789100661590745,0.19816509882593875
raw_all_rows,cfr,Recall@1,11,6,10,0.19816509882593875,0.5591536434798087,0.4778417928148254,0.13713861614561784,0.13471506281091267,0.5789100661590745,0.19816509882593875
raw_all_rows,cur_total,Recall@1,11,6,10,0.19816509882593875,0.5591536434798087,0.47784179281482503,0.13713861614561823,0.13471506281091267,0.5789100661590745,0.19816509882593875
raw_all_rows,zipf_alpha_full,Recall@1,11,6,10,-0.19816509882593875,0.5591536434798087,-0.4750633612217466,0.13976547476303494,-0.13471506281091267,0.5789100661590745,0.19816509882593875
raw_all_rows,pas_emb,Recall@1,11,6,10,0.18894811748519744,0.5779278216328015,0.48523465250921227,0.1303019760140832,0.13471506281091267,0.5789100661590745,0.18894811748519744
raw_all_rows,entropy_l1,Recall@1,11,6,10,0.14286321078149072,0.6751842568701595,0.4415929641894758,0.1739093188720705,0.13471506281091267,0.5789100661590745,0.14286321078149072
raw_all_rows,entropy_l2,Recall@1,11,6,10,0.11982075742963738,0.7256547923244632,0.01781504538651823,0.9585381970884158,0.057735026918962574,0.8119993835788952,0.11982075742963738
raw_all_rows,entropy_l0,Recall@1,11,6,10,0.10599528541852539,0.7564282865418906,0.489047982441718,0.12686202224780663,0.13471506281091267,0.5789100661590745,0.10599528541852539
raw_all_rows,max_dupe,Recall@1,11,6,10,-0.07834434139630138,0.8188981102895322,-0.4231984509544349,0.19466316682403156,-0.13471506281091267,0.5789100661590745,0.07834434139630138
raw_all_rows,entropy_l3,Recall@1,11,6,10,0.06451886938518936,0.8505137906021056,0.039928556336863395,0.907210660870489,0.057735026918962574,0.8119993835788952,0.06451886938518936
raw_all_rows,entropy_min,Recall@1,11,6,10,0.023042453351853343,0.9463855609355984,0.4781104133998741,0.13688631824758557,-0.019245008972987525,0.9368079280695977,0.023042453351853343
raw_all_rows,n_layers,Recall@1,11,1,10,,,,,,,
raw_all_rows,codebook_size,Recall@1,11,1,10,,,,,,,
raw_all_rows,embed_dim,Recall@1,11,1,10,,,,,,,
raw_all_rows,beta,Recall@1,11,1,10,,,,,,,
raw_all_rows,ema_decay,Recall@1,11,1,10,,,,,,,
raw_all_rows,temperature,Recall@1,11,1,10,,,,,,,
raw_all_rows,margin,Recall@1,1,1,1,,,,,,,
raw_all_rows,unique_l3,Recall@1,11,1,10,,,,,,,
raw_all_rows,entropy_mean,Recall@10,11,6,11,0.8414348964652163,0.001166056149863686,0.9604207128519467,2.6991371685638074e-06,0.6864930642568264,0.004426525857919832,0.8414348964652163
raw_all_rows,unique_total_base,Recall@10,11,6,11,0.8414348964652163,0.001166056149863686,0.9510125862794475,6.951056075035873e-06,0.6864930642568264,0.004426525857919832,0.8414348964652163
raw_all_rows,n_collisions,Recall@10,11,6,11,-0.8414348964652163,0.001166056149863686,-0.9510125862794477,6.951056075035873e-06,-0.6864930642568264,0.004426525857919832,0.8414348964652163
raw_all_rows,cfr,Recall@10,11,6,11,0.8414348964652163,0.001166056149863686,0.9510125862794478,6.95105607503572e-06,0.6864930642568264,0.004426525857919832,0.8414348964652163
raw_all_rows,cur_total,Recall@10,11,6,11,0.8414348964652163,0.001166056149863686,0.9510125862794477,6.951056075035873e-06,0.6864930642568264,0.004426525857919832,0.8414348964652163
raw_all_rows,zipf_alpha_full,Recall@10,11,6,11,-0.8414348964652163,0.001166056149863686,-0.9567991145692767,3.981517651508979e-06,-0.6864930642568264,0.004426525857919832,0.8414348964652163
raw_all_rows,entropy_min,Recall@10,11,6,11,0.7862588376806121,0.004106094451397136,0.9476771945754705,9.303922278695913e-06,0.6102160571171791,0.011412036386001648,0.7862588376806121
